timestamp,packet_id,prediction,prediction_label,true_label,true_label_name,correct,alert,attack_type,true_attack_type
2025-12-21T16:41:35.746215,5437,1,Attack,1,Attack,True,True,DDOS_attack-HOIC,DDOS_attack-HOIC
2025-12-21T16:41:35.779335,5438,1,Attack,1,Attack,True,True,DDoS_attacks-LOIC-HTTP,DDoS_attacks-LOIC-HTTP
2025-12-21T16:41:35.812374,5439,1,Attack,1,Attack,True,True,DDOS_attack-HOIC,DDOS_attack-HOIC
2025-12-21T16:41:35.847662,5440,1,Attack,1,Attack,True,True,FTP-BruteForce,FTP-BruteForce
2025-12-21T16:41:35.883086,5441,1,Attack,0,Benign,False,True,Infilteration,
2025-12-21T16:41:35.918643,5442,1,Attack,1,Attack,True,True,DDOS_attack-HOIC,DDOS_attack-HOIC
2025-12-21T16:41:35.953848,5443,1,Attack,1,Attack,True,True,DDOS_attack-HOIC,DDOS_attack-HOIC
2025-12-21T16:41:35.962149,5444,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:35.996871,5445,1,Attack,1,Attack,True,True,Bot,Bot
2025-12-21T16:41:36.004722,5446,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:36.036773,5447,1,Attack,0,Benign,False,True,Infilteration,
2025-12-21T16:41:36.044726,5448,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:36.080027,5449,1,Attack,1,Attack,True,True,FTP-BruteForce,FTP-BruteForce
2025-12-21T16:41:36.115494,5450,1,Attack,1,Attack,True,True,DDoS_attacks-LOIC-HTTP,DDoS_attacks-LOIC-HTTP
2025-12-21T16:41:36.122601,5451,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:36.157686,5452,1,Attack,1,Attack,True,True,DDOS_attack-HOIC,DDOS_attack-HOIC
2025-12-21T16:41:36.190695,5453,1,Attack,1,Attack,True,True,DDOS_attack-HOIC,DDOS_attack-HOIC
2025-12-21T16:41:36.225859,5454,1,Attack,1,Attack,True,True,DDOS_attack-HOIC,DDOS_attack-HOIC
2025-12-21T16:41:36.261105,5455,1,Attack,1,Attack,True,True,DDOS_attack-HOIC,DDOS_attack-HOIC
2025-12-21T16:41:36.268806,5456,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:36.276347,5457,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:36.283616,5458,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:36.318418,5459,1,Attack,0,Benign,False,True,SSH-Bruteforce,
2025-12-21T16:41:36.326013,5460,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:36.333398,5461,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:36.340663,5462,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:36.347882,5463,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:36.355070,5464,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:36.361669,5465,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:36.394772,5466,1,Attack,0,Benign,False,True,SSH-Bruteforce,
2025-12-21T16:41:36.402155,5467,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:36.409406,5468,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:36.416724,5469,0,Benign,1,Attack,False,False,,Infilteration
2025-12-21T16:41:36.424004,5470,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:36.458913,5471,1,Attack,1,Attack,True,True,DDOS_attack-HOIC,DDOS_attack-HOIC
2025-12-21T16:41:36.493921,5472,1,Attack,1,Attack,True,True,FTP-BruteForce,FTP-BruteForce
2025-12-21T16:41:36.501597,5473,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:36.509035,5474,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:36.544799,5475,1,Attack,1,Attack,True,True,FTP-BruteForce,FTP-BruteForce
2025-12-21T16:41:36.552981,5476,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:36.589694,5477,1,Attack,1,Attack,True,True,DDoS_attacks-LOIC-HTTP,DDoS_attacks-LOIC-HTTP
2025-12-21T16:41:36.598075,5478,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:36.606371,5479,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:36.638893,5480,1,Attack,0,Benign,False,True,SSH-Bruteforce,
2025-12-21T16:41:36.675213,5481,1,Attack,0,Benign,False,True,Infilteration,
2025-12-21T16:41:36.684278,5482,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:36.691779,5483,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:36.699619,5484,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:36.707027,5485,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:36.742167,5486,1,Attack,0,Benign,False,True,SSH-Bruteforce,
2025-12-21T16:41:36.751446,5487,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:36.760042,5488,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:36.769047,5489,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:36.776674,5490,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:36.809832,5491,1,Attack,1,Attack,True,True,DDOS_attack-HOIC,DDOS_attack-HOIC
2025-12-21T16:41:36.817235,5492,0,Benign,1,Attack,False,False,,Infilteration
2025-12-21T16:41:36.851249,5493,1,Attack,1,Attack,True,True,FTP-BruteForce,FTP-BruteForce
2025-12-21T16:41:36.858761,5494,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:36.866060,5495,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:36.873403,5496,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:36.880805,5497,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:36.888193,5498,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:36.920868,5499,1,Attack,0,Benign,False,True,Infilteration,
2025-12-21T16:41:36.952232,5500,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:37.036444,5501,1,Attack,1,Attack,True,True,FTP-BruteForce,FTP-BruteForce
2025-12-21T16:41:37.113326,5502,1,Attack,1,Attack,True,True,SSH-Bruteforce,SSH-Bruteforce
2025-12-21T16:41:37.133970,5503,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:37.194010,5504,1,Attack,1,Attack,True,True,DDoS_attacks-LOIC-HTTP,DDoS_attacks-LOIC-HTTP
2025-12-21T16:41:37.202246,5505,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:37.209103,5506,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:37.216398,5507,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:37.223646,5508,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:37.230835,5509,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:37.266612,5510,1,Attack,1,Attack,True,True,FTP-BruteForce,FTP-BruteForce
2025-12-21T16:41:37.274244,5511,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:37.308734,5512,1,Attack,0,Benign,False,True,Infilteration,
2025-12-21T16:41:37.316240,5513,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:37.350614,5514,1,Attack,0,Benign,False,True,SSH-Bruteforce,
2025-12-21T16:41:37.358145,5515,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:37.365404,5516,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:37.400367,5517,1,Attack,1,Attack,True,True,FTP-BruteForce,FTP-BruteForce
2025-12-21T16:41:37.407813,5518,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:37.442812,5519,1,Attack,1,Attack,True,True,DDOS_attack-HOIC,DDOS_attack-HOIC
2025-12-21T16:41:37.450284,5520,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:37.457498,5521,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:37.464716,5522,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:37.499658,5523,1,Attack,1,Attack,True,True,FTP-BruteForce,FTP-BruteForce
2025-12-21T16:41:37.507118,5524,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:37.514394,5525,0,Benign,1,Attack,False,False,,Infilteration
2025-12-21T16:41:37.521596,5526,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:37.528854,5527,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:37.534728,5528,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:37.542031,5529,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:37.549274,5530,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:37.584395,5531,1,Attack,1,Attack,True,True,FTP-BruteForce,FTP-BruteForce
2025-12-21T16:41:37.618141,5532,1,Attack,1,Attack,True,True,FTP-BruteForce,FTP-BruteForce
2025-12-21T16:41:37.625738,5533,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:37.660863,5534,1,Attack,1,Attack,True,True,SSH-Bruteforce,SSH-Bruteforce
2025-12-21T16:41:37.668532,5535,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:37.703441,5536,1,Attack,0,Benign,False,True,Infilteration,
2025-12-21T16:41:37.710964,5537,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:37.745990,5538,1,Attack,1,Attack,True,True,DDOS_attack-HOIC,DDOS_attack-HOIC
2025-12-21T16:41:37.779607,5539,1,Attack,1,Attack,True,True,DDOS_attack-HOIC,DDOS_attack-HOIC
2025-12-21T16:41:37.787301,5540,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:37.822317,5541,1,Attack,1,Attack,True,True,FTP-BruteForce,FTP-BruteForce
2025-12-21T16:41:37.857575,5542,1,Attack,1,Attack,True,True,SSH-Bruteforce,SSH-Bruteforce
2025-12-21T16:41:37.865202,5543,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:37.872578,5544,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:37.905974,5545,1,Attack,0,Benign,False,True,Infilteration,
2025-12-21T16:41:37.913438,5546,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:37.920755,5547,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:37.955736,5548,1,Attack,0,Benign,False,True,SSH-Bruteforce,
2025-12-21T16:41:37.990862,5549,1,Attack,1,Attack,True,True,DDOS_attack-HOIC,DDOS_attack-HOIC
2025-12-21T16:41:37.997657,5550,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:38.032660,5551,1,Attack,1,Attack,True,True,Bot,Bot
2025-12-21T16:41:38.040179,5552,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:38.046885,5553,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:38.054049,5554,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:38.087716,5555,1,Attack,0,Benign,False,True,Infilteration,
2025-12-21T16:41:38.121163,5556,1,Attack,1,Attack,True,True,FTP-BruteForce,FTP-BruteForce
2025-12-21T16:41:38.156875,5557,1,Attack,0,Benign,False,True,SSH-Bruteforce,
2025-12-21T16:41:38.164570,5558,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:38.199777,5559,1,Attack,1,Attack,True,True,DDOS_attack-HOIC,DDOS_attack-HOIC
2025-12-21T16:41:38.207364,5560,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:38.215206,5561,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:38.223195,5562,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:38.231123,5563,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:38.266897,5564,1,Attack,1,Attack,True,True,FTP-BruteForce,FTP-BruteForce
2025-12-21T16:41:38.274822,5565,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:38.308502,5566,1,Attack,1,Attack,True,True,DDOS_attack-HOIC,DDOS_attack-HOIC
2025-12-21T16:41:38.342228,5567,1,Attack,1,Attack,True,True,DDOS_attack-HOIC,DDOS_attack-HOIC
2025-12-21T16:41:38.377553,5568,1,Attack,1,Attack,True,True,DDoS_attacks-LOIC-HTTP,DDoS_attacks-LOIC-HTTP
2025-12-21T16:41:38.385196,5569,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:38.419253,5570,1,Attack,0,Benign,False,True,Infilteration,
2025-12-21T16:41:38.452789,5571,1,Attack,1,Attack,True,True,DDoS_attacks-LOIC-HTTP,DDoS_attacks-LOIC-HTTP
2025-12-21T16:41:38.460444,5572,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:38.493224,5573,1,Attack,1,Attack,True,True,SSH-Bruteforce,SSH-Bruteforce
2025-12-21T16:41:38.500732,5574,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:38.534218,5575,1,Attack,1,Attack,True,True,FTP-BruteForce,FTP-BruteForce
2025-12-21T16:41:38.567825,5576,1,Attack,1,Attack,True,True,Bot,Bot
2025-12-21T16:41:38.603000,5577,1,Attack,1,Attack,True,True,DDOS_attack-HOIC,DDOS_attack-HOIC
2025-12-21T16:41:38.610632,5578,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:38.645666,5579,1,Attack,1,Attack,True,True,DDOS_attack-HOIC,DDOS_attack-HOIC
2025-12-21T16:41:38.653232,5580,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:38.688216,5581,1,Attack,1,Attack,True,True,DDOS_attack-HOIC,DDOS_attack-HOIC
2025-12-21T16:41:38.695802,5582,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:38.728552,5583,1,Attack,0,Benign,False,True,SSH-Bruteforce,
2025-12-21T16:41:38.763286,5584,1,Attack,1,Attack,True,True,DoS_attacks-SlowHTTPTest,DoS_attacks-SlowHTTPTest
2025-12-21T16:41:38.798737,5585,1,Attack,1,Attack,True,True,DDOS_attack-HOIC,DDOS_attack-HOIC
2025-12-21T16:41:38.806518,5586,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:38.813999,5587,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:38.846097,5588,1,Attack,1,Attack,True,True,DDOS_attack-HOIC,DDOS_attack-HOIC
2025-12-21T16:41:38.853747,5589,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:38.861034,5590,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:38.867660,5591,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:38.902672,5592,1,Attack,0,Benign,False,True,Infilteration,
2025-12-21T16:41:38.910214,5593,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:38.917482,5594,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:38.924714,5595,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:38.932247,5596,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:38.941682,5597,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:38.983835,5598,1,Attack,1,Attack,True,True,DDOS_attack-HOIC,DDOS_attack-HOIC
2025-12-21T16:41:39.035555,5599,1,Attack,1,Attack,True,True,DDoS_attacks-LOIC-HTTP,DDoS_attacks-LOIC-HTTP
2025-12-21T16:41:39.071867,5600,1,Attack,0,Benign,False,True,SSH-Bruteforce,
2025-12-21T16:41:39.110997,5601,1,Attack,1,Attack,True,True,Bot,Bot
2025-12-21T16:41:39.146606,5602,1,Attack,1,Attack,True,True,SSH-Bruteforce,SSH-Bruteforce
2025-12-21T16:41:39.182118,5603,1,Attack,1,Attack,True,True,DDOS_attack-HOIC,DDOS_attack-HOIC
2025-12-21T16:41:39.214913,5604,1,Attack,1,Attack,True,True,Bot,Bot
2025-12-21T16:41:39.222494,5605,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:39.259152,5606,1,Attack,0,Benign,False,True,SSH-Bruteforce,
2025-12-21T16:41:39.266491,5607,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:39.301315,5608,1,Attack,1,Attack,True,True,DDOS_attack-HOIC,DDOS_attack-HOIC
2025-12-21T16:41:39.309874,5609,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:39.345463,5610,1,Attack,1,Attack,True,True,DDOS_attack-HOIC,DDOS_attack-HOIC
2025-12-21T16:41:39.381453,5611,1,Attack,1,Attack,True,True,DDoS_attacks-LOIC-HTTP,DDoS_attacks-LOIC-HTTP
2025-12-21T16:41:39.389555,5612,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:39.396308,5613,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:39.402848,5614,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:39.438043,5615,1,Attack,1,Attack,True,True,DDOS_attack-HOIC,DDOS_attack-HOIC
2025-12-21T16:41:39.445551,5616,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:39.478059,5617,1,Attack,1,Attack,True,True,DDoS_attacks-LOIC-HTTP,DDoS_attacks-LOIC-HTTP
2025-12-21T16:41:39.485440,5618,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:39.518657,5619,1,Attack,1,Attack,True,True,DDoS_attacks-LOIC-HTTP,DDoS_attacks-LOIC-HTTP
2025-12-21T16:41:39.526011,5620,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:39.533246,5621,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:39.568099,5622,1,Attack,1,Attack,True,True,FTP-BruteForce,FTP-BruteForce
2025-12-21T16:41:39.575484,5623,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:39.610357,5624,1,Attack,1,Attack,True,True,SSH-Bruteforce,SSH-Bruteforce
2025-12-21T16:41:39.643495,5625,1,Attack,0,Benign,False,True,SSH-Bruteforce,
2025-12-21T16:41:39.678695,5626,1,Attack,1,Attack,True,True,DDOS_attack-HOIC,DDOS_attack-HOIC
2025-12-21T16:41:39.686351,5627,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:39.721462,5628,1,Attack,1,Attack,True,True,Bot,Bot
2025-12-21T16:41:39.756594,5629,1,Attack,1,Attack,True,True,FTP-BruteForce,FTP-BruteForce
2025-12-21T16:41:39.764322,5630,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:39.771810,5631,0,Benign,1,Attack,False,False,,Infilteration
2025-12-21T16:41:39.805500,5632,1,Attack,0,Benign,False,True,SSH-Bruteforce,
2025-12-21T16:41:39.813002,5633,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:39.820336,5634,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:39.827507,5635,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:39.834709,5636,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:39.841899,5637,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:39.849170,5638,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:39.882847,5639,1,Attack,0,Benign,False,True,SSH-Bruteforce,
2025-12-21T16:41:39.917983,5640,1,Attack,1,Attack,True,True,DDoS_attacks-LOIC-HTTP,DDoS_attacks-LOIC-HTTP
2025-12-21T16:41:39.953160,5641,1,Attack,1,Attack,True,True,Bot,Bot
2025-12-21T16:41:39.960935,5642,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:39.968515,5643,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:39.975895,5644,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:40.008857,5645,1,Attack,1,Attack,True,True,SSH-Bruteforce,SSH-Bruteforce
2025-12-21T16:41:40.016314,5646,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:40.023583,5647,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:40.058355,5648,1,Attack,1,Attack,True,True,DDoS_attacks-LOIC-HTTP,DDoS_attacks-LOIC-HTTP
2025-12-21T16:41:40.093308,5649,1,Attack,1,Attack,True,True,SSH-Bruteforce,SSH-Bruteforce
2025-12-21T16:41:40.127065,5650,1,Attack,1,Attack,True,True,DDOS_attack-HOIC,DDOS_attack-HOIC
2025-12-21T16:41:40.162242,5651,1,Attack,1,Attack,True,True,DDoS_attacks-LOIC-HTTP,DDoS_attacks-LOIC-HTTP
2025-12-21T16:41:40.169991,5652,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:40.205126,5653,1,Attack,1,Attack,True,True,FTP-BruteForce,FTP-BruteForce
2025-12-21T16:41:40.237323,5654,1,Attack,0,Benign,False,True,Infilteration,
2025-12-21T16:41:40.272550,5655,1,Attack,0,Benign,False,True,SSH-Bruteforce,
2025-12-21T16:41:40.307956,5656,1,Attack,1,Attack,True,True,DDOS_attack-HOIC,DDOS_attack-HOIC
2025-12-21T16:41:40.315956,5657,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:40.323626,5658,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:40.332025,5659,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:40.340075,5660,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:40.347347,5661,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:40.354641,5662,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:40.361982,5663,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:40.397944,5664,1,Attack,1,Attack,True,True,DDOS_attack-HOIC,DDOS_attack-HOIC
2025-12-21T16:41:40.433599,5665,1,Attack,1,Attack,True,True,DDOS_attack-HOIC,DDOS_attack-HOIC
2025-12-21T16:41:40.467117,5666,1,Attack,1,Attack,True,True,DDOS_attack-HOIC,DDOS_attack-HOIC
2025-12-21T16:41:40.474821,5667,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:40.509052,5668,1,Attack,1,Attack,True,True,DDOS_attack-HOIC,DDOS_attack-HOIC
2025-12-21T16:41:40.544267,5669,1,Attack,0,Benign,False,True,SSH-Bruteforce,
2025-12-21T16:41:40.579263,5670,1,Attack,1,Attack,True,True,FTP-BruteForce,FTP-BruteForce
2025-12-21T16:41:40.586962,5671,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:40.594304,5672,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:40.627482,5673,1,Attack,1,Attack,True,True,DDOS_attack-HOIC,DDOS_attack-HOIC
2025-12-21T16:41:40.660042,5674,1,Attack,1,Attack,True,True,Bot,Bot
2025-12-21T16:41:40.667536,5675,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:40.674853,5676,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:40.709892,5677,1,Attack,1,Attack,True,True,DDOS_attack-HOIC,DDOS_attack-HOIC
2025-12-21T16:41:40.716763,5678,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:40.751597,5679,1,Attack,1,Attack,True,True,DDOS_attack-HOIC,DDOS_attack-HOIC
2025-12-21T16:41:40.759286,5680,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:40.766658,5681,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:40.773966,5682,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:40.781212,5683,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:40.816049,5684,1,Attack,1,Attack,True,True,DoS_attacks-SlowHTTPTest,DoS_attacks-SlowHTTPTest
2025-12-21T16:41:40.823327,5685,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:40.830578,5686,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:40.837787,5687,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:40.845032,5688,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:40.877592,5689,1,Attack,1,Attack,True,True,FTP-BruteForce,FTP-BruteForce
2025-12-21T16:41:40.912785,5690,1,Attack,0,Benign,False,True,SSH-Bruteforce,
2025-12-21T16:41:40.948224,5691,1,Attack,1,Attack,True,True,DDOS_attack-HOIC,DDOS_attack-HOIC
2025-12-21T16:41:40.979777,5692,1,Attack,0,Benign,False,True,Infilteration,
2025-12-21T16:41:41.014130,5693,1,Attack,1,Attack,True,True,FTP-BruteForce,FTP-BruteForce
2025-12-21T16:41:41.048405,5694,1,Attack,1,Attack,True,True,DDoS_attacks-LOIC-HTTP,DDoS_attacks-LOIC-HTTP
2025-12-21T16:41:41.055284,5695,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:41.088585,5696,1,Attack,0,Benign,False,True,SSH-Bruteforce,
2025-12-21T16:41:41.096107,5697,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:41.131152,5698,1,Attack,1,Attack,True,True,Bot,Bot
2025-12-21T16:41:41.166508,5699,1,Attack,1,Attack,True,True,FTP-BruteForce,FTP-BruteForce
2025-12-21T16:41:41.200463,5700,1,Attack,1,Attack,True,True,DDOS_attack-HOIC,DDOS_attack-HOIC
2025-12-21T16:41:41.211233,5701,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:41.218624,5702,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:41.226192,5703,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:41.261755,5704,1,Attack,1,Attack,True,True,DDOS_attack-HOIC,DDOS_attack-HOIC
2025-12-21T16:41:41.269637,5705,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:41.277033,5706,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:41.310163,5707,1,Attack,0,Benign,False,True,SSH-Bruteforce,
2025-12-21T16:41:41.317717,5708,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:41.324330,5709,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:41.358107,5710,1,Attack,0,Benign,False,True,Infilteration,
2025-12-21T16:41:41.365866,5711,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:41.401809,5712,1,Attack,0,Benign,False,True,Infilteration,
2025-12-21T16:41:41.409338,5713,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:41.416688,5714,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:41.423926,5715,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:41.431180,5716,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:41.438402,5717,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:41.445622,5718,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:41.481104,5719,1,Attack,0,Benign,False,True,SSH-Bruteforce,
2025-12-21T16:41:41.517586,5720,1,Attack,1,Attack,True,True,DDoS_attacks-LOIC-HTTP,DDoS_attacks-LOIC-HTTP
2025-12-21T16:41:41.525966,5721,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:41.534466,5722,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:41.542161,5723,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:41.576431,5724,1,Attack,1,Attack,True,True,Bot,Bot
2025-12-21T16:41:41.612439,5725,1,Attack,1,Attack,True,True,DDOS_attack-HOIC,DDOS_attack-HOIC
2025-12-21T16:41:41.619550,5726,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:41.626914,5727,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:41.679339,5728,1,Attack,0,Benign,False,True,Infilteration,
2025-12-21T16:41:41.715426,5729,1,Attack,1,Attack,True,True,DDOS_attack-HOIC,DDOS_attack-HOIC
2025-12-21T16:41:41.722441,5730,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:41.756827,5731,1,Attack,0,Benign,False,True,Infilteration,
2025-12-21T16:41:41.792186,5732,1,Attack,1,Attack,True,True,Infilteration,Infilteration
2025-12-21T16:41:41.799908,5733,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:41.834841,5734,1,Attack,1,Attack,True,True,SSH-Bruteforce,SSH-Bruteforce
2025-12-21T16:41:41.870186,5735,1,Attack,1,Attack,True,True,FTP-BruteForce,FTP-BruteForce
2025-12-21T16:41:41.878005,5736,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:41.911724,5737,1,Attack,0,Benign,False,True,SSH-Bruteforce,
2025-12-21T16:41:41.919356,5738,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:41.954389,5739,1,Attack,1,Attack,True,True,DDoS_attacks-LOIC-HTTP,DDoS_attacks-LOIC-HTTP
2025-12-21T16:41:41.961383,5740,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:41.968759,5741,0,Benign,0,Benign,True,False,,
2025-12-21T16:41:41.976053,5742,0,Benign,0,Benign,True,False,,
