timestamp,packet_id,prediction_label,alert_type,attack_type
2025-12-21T16:40:34.011378,2549,Attack,attack_detected,FTP-BruteForce
2025-12-21T16:40:34.054198,2551,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:34.096198,2553,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:34.144095,2556,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:34.186521,2558,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:34.221097,2559,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:34.256692,2560,Attack,attack_detected,DDoS_attacks-LOIC-HTTP
2025-12-21T16:40:34.304453,2562,Attack,attack_detected,DDoS_attacks-LOIC-HTTP
2025-12-21T16:40:34.341599,2563,Attack,attack_detected,Infilteration
2025-12-21T16:40:34.376468,2564,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:34.411877,2565,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:34.449498,2566,Attack,attack_detected,Infilteration
2025-12-21T16:40:34.485457,2567,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:34.542284,2571,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:34.585098,2573,Attack,attack_detected,Bot
2025-12-21T16:40:34.642258,2577,Attack,attack_detected,DDoS_attacks-LOIC-HTTP
2025-12-21T16:40:34.684776,2579,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:34.719859,2580,Attack,attack_detected,DDoS_attacks-LOIC-HTTP
2025-12-21T16:40:34.761384,2582,Attack,attack_detected,FTP-BruteForce
2025-12-21T16:40:34.796844,2583,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:34.832053,2584,Attack,attack_detected,Bot
2025-12-21T16:40:34.875068,2586,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:34.931160,2590,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:34.987980,2594,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:35.030367,2596,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:35.077396,2599,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:35.121244,2601,Attack,attack_detected,FTP-BruteForce
2025-12-21T16:40:35.156238,2602,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:35.227715,2608,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:35.279953,2611,Attack,attack_detected,DDoS_attacks-LOIC-HTTP
2025-12-21T16:40:35.326096,2613,Attack,attack_detected,Infilteration
2025-12-21T16:40:35.361499,2614,Attack,attack_detected,FTP-BruteForce
2025-12-21T16:40:35.402693,2615,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:35.454216,2617,Attack,attack_detected,Bot
2025-12-21T16:40:35.497389,2619,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:35.535090,2620,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:35.572412,2621,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:35.608707,2622,Attack,attack_detected,FTP-BruteForce
2025-12-21T16:40:35.658503,2625,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:35.692996,2626,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:35.743211,2629,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:35.814529,2635,Attack,attack_detected,Bot
2025-12-21T16:40:35.848996,2636,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:35.884248,2637,Attack,attack_detected,Infilteration
2025-12-21T16:40:35.917756,2638,Attack,attack_detected,Bot
2025-12-21T16:40:35.953336,2639,Attack,attack_detected,FTP-BruteForce
2025-12-21T16:40:36.003863,2642,Attack,attack_detected,FTP-BruteForce
2025-12-21T16:40:36.053328,2645,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:36.088547,2646,Attack,attack_detected,Infilteration
2025-12-21T16:40:36.130222,2648,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:36.172143,2650,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:36.207331,2651,Attack,attack_detected,FTP-BruteForce
2025-12-21T16:40:36.257163,2654,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:36.289996,2655,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:36.325103,2656,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:36.360311,2657,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:36.394172,2658,Attack,attack_detected,Bot
2025-12-21T16:40:36.437150,2660,Attack,attack_detected,FTP-BruteForce
2025-12-21T16:40:36.504549,2665,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:36.569260,2669,Attack,attack_detected,FTP-BruteForce
2025-12-21T16:40:36.604752,2670,Attack,attack_detected,FTP-BruteForce
2025-12-21T16:40:36.639974,2671,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:36.683606,2673,Attack,attack_detected,Infilteration
2025-12-21T16:40:36.718157,2674,Attack,attack_detected,DoS_attacks-SlowHTTPTest
2025-12-21T16:40:36.754000,2675,Attack,attack_detected,FTP-BruteForce
2025-12-21T16:40:36.788658,2676,Attack,attack_detected,DDoS_attacks-LOIC-HTTP
2025-12-21T16:40:36.821601,2677,Attack,attack_detected,Infilteration
2025-12-21T16:40:36.870219,2680,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:36.904229,2681,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:36.947200,2683,Attack,attack_detected,Infilteration
2025-12-21T16:40:36.987989,2685,Attack,attack_detected,FTP-BruteForce
2025-12-21T16:40:37.023135,2686,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:37.058775,2687,Attack,attack_detected,DDoS_attacks-LOIC-HTTP
2025-12-21T16:40:37.107977,2690,Attack,attack_detected,DDoS_attacks-LOIC-HTTP
2025-12-21T16:40:37.141184,2691,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:37.176416,2692,Attack,attack_detected,Bot
2025-12-21T16:40:37.226082,2695,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:37.266830,2697,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:37.309343,2699,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:37.344459,2700,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:37.390160,2702,Attack,attack_detected,FTP-BruteForce
2025-12-21T16:40:37.439921,2705,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:37.495561,2709,Attack,attack_detected,Infilteration
2025-12-21T16:40:37.534953,2711,Attack,attack_detected,DDoS_attacks-LOIC-HTTP
2025-12-21T16:40:37.588719,2714,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:37.625741,2715,Attack,attack_detected,FTP-BruteForce
2025-12-21T16:40:37.662330,2716,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:37.699311,2717,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:37.743845,2719,Attack,attack_detected,FTP-BruteForce
2025-12-21T16:40:37.794947,2722,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:37.852511,2726,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:37.887109,2727,Attack,attack_detected,Infilteration
2025-12-21T16:40:37.922014,2728,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:37.972559,2731,Attack,attack_detected,DDoS_attacks-LOIC-HTTP
2025-12-21T16:40:38.015477,2733,Attack,attack_detected,FTP-BruteForce
2025-12-21T16:40:38.049953,2734,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:38.092950,2736,Attack,attack_detected,FTP-BruteForce
2025-12-21T16:40:38.127389,2737,Attack,attack_detected,DDoS_attacks-LOIC-HTTP
2025-12-21T16:40:38.162506,2738,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:38.195729,2739,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:38.247141,2742,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:38.288567,2744,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:38.332001,2746,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:38.365279,2747,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:38.420590,2748,Attack,attack_detected,Infilteration
2025-12-21T16:40:38.465401,2750,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:38.515255,2753,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:38.572789,2757,Attack,attack_detected,Infilteration
2025-12-21T16:40:38.610149,2758,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:38.657350,2760,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:38.763868,2762,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:38.842792,2767,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:38.888740,2769,Attack,attack_detected,FTP-BruteForce
2025-12-21T16:40:38.925172,2770,Attack,attack_detected,DDoS_attacks-LOIC-HTTP
2025-12-21T16:40:39.011601,2778,Attack,attack_detected,FTP-BruteForce
2025-12-21T16:40:39.049133,2779,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:39.093475,2781,Attack,attack_detected,Bot
2025-12-21T16:40:39.138009,2782,Attack,attack_detected,DDoS_attacks-LOIC-HTTP
2025-12-21T16:40:39.173736,2783,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:39.209052,2784,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:39.242958,2785,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:39.279634,2786,Attack,attack_detected,Infilteration
2025-12-21T16:40:39.328917,2789,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:39.378840,2792,Attack,attack_detected,FTP-BruteForce
2025-12-21T16:40:39.429722,2794,Attack,attack_detected,Infilteration
2025-12-21T16:40:39.488687,2798,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:39.524060,2799,Attack,attack_detected,DDoS_attacks-LOIC-HTTP
2025-12-21T16:40:39.568328,2801,Attack,attack_detected,DoS_attacks-SlowHTTPTest
2025-12-21T16:40:39.665659,2805,Attack,attack_detected,DoS_attacks-SlowHTTPTest
2025-12-21T16:40:39.719010,2808,Attack,attack_detected,DoS_attacks-SlowHTTPTest
2025-12-21T16:40:39.754454,2809,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:39.790147,2810,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:39.831665,2812,Attack,attack_detected,FTP-BruteForce
2025-12-21T16:40:39.887624,2816,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:39.922402,2817,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:39.992181,2822,Attack,attack_detected,FTP-BruteForce
2025-12-21T16:40:40.034008,2824,Attack,attack_detected,DDoS_attacks-LOIC-HTTP
2025-12-21T16:40:40.072582,2825,Attack,attack_detected,DDoS_attacks-LOIC-HTTP
2025-12-21T16:40:40.140641,2829,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:40.185502,2831,Attack,attack_detected,Infilteration
2025-12-21T16:40:40.243653,2835,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:40.295745,2838,Attack,attack_detected,DDoS_attacks-LOIC-HTTP
2025-12-21T16:40:40.338489,2840,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:40.381401,2842,Attack,attack_detected,Infilteration
2025-12-21T16:40:40.416132,2843,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:40.466529,2846,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:40.501251,2847,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:40.559652,2851,Attack,attack_detected,Bot
2025-12-21T16:40:40.599402,2853,Attack,attack_detected,FTP-BruteForce
2025-12-21T16:40:40.632254,2854,Attack,attack_detected,Infilteration
2025-12-21T16:40:40.680525,2857,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:40.730849,2860,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:40.764602,2861,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:40.798267,2862,Attack,attack_detected,DDoS_attacks-LOIC-HTTP
2025-12-21T16:40:40.840800,2864,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:40.898557,2868,Attack,attack_detected,DoS_attacks-SlowHTTPTest
2025-12-21T16:40:40.934177,2869,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:40.985651,2871,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:41.086553,2877,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:41.126164,2878,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:41.177568,2881,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:41.212244,2882,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:41.245487,2883,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:41.299789,2884,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:41.341936,2886,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:41.391789,2889,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:41.439994,2892,Attack,attack_detected,Infilteration
2025-12-21T16:40:41.475406,2893,Attack,attack_detected,DDoS_attacks-LOIC-HTTP
2025-12-21T16:40:41.512319,2894,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:41.556829,2896,Attack,attack_detected,DDoS_attacks-LOIC-HTTP
2025-12-21T16:40:41.593098,2897,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:41.641258,2900,Attack,attack_detected,FTP-BruteForce
2025-12-21T16:40:41.695790,2903,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:41.728852,2904,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:41.762207,2905,Attack,attack_detected,DDoS_attacks-LOIC-HTTP
2025-12-21T16:40:41.796402,2906,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:41.839096,2908,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:41.890787,2911,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:41.925999,2912,Attack,attack_detected,DoS_attacks-SlowHTTPTest
2025-12-21T16:40:41.960153,2913,Attack,attack_detected,FTP-BruteForce
2025-12-21T16:40:41.995384,2914,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:42.031575,2915,Attack,attack_detected,Infilteration
2025-12-21T16:40:42.068807,2916,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:42.118215,2918,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:42.169490,2921,Attack,attack_detected,Bot
2025-12-21T16:40:42.213128,2923,Attack,attack_detected,DDoS_attacks-LOIC-HTTP
2025-12-21T16:40:42.245378,2924,Attack,attack_detected,DDoS_attacks-LOIC-HTTP
2025-12-21T16:40:42.278859,2925,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:42.312117,2926,Attack,attack_detected,Bot
2025-12-21T16:40:42.353704,2928,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:42.396259,2930,Attack,attack_detected,Bot
2025-12-21T16:40:42.437889,2932,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:42.471748,2933,Attack,attack_detected,FTP-BruteForce
2025-12-21T16:40:42.521420,2936,Attack,attack_detected,Infilteration
2025-12-21T16:40:42.556611,2937,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:42.597746,2939,Attack,attack_detected,Infilteration
2025-12-21T16:40:42.630826,2940,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:42.672771,2942,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:42.721540,2945,Attack,attack_detected,Bot
2025-12-21T16:40:42.756480,2946,Attack,attack_detected,Infilteration
2025-12-21T16:40:42.791531,2947,Attack,attack_detected,DDoS_attacks-LOIC-HTTP
2025-12-21T16:40:42.825234,2948,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:42.860287,2949,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:42.903026,2951,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:42.936011,2952,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:42.971476,2953,Attack,attack_detected,DDoS_attacks-LOIC-HTTP
2025-12-21T16:40:43.007030,2954,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:43.057728,2957,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:43.100112,2959,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:43.134721,2960,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:43.171383,2961,Attack,attack_detected,FTP-BruteForce
2025-12-21T16:40:43.207672,2962,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:43.251102,2964,Attack,attack_detected,Bot
2025-12-21T16:40:43.288199,2965,Attack,attack_detected,DDoS_attacks-LOIC-HTTP
2025-12-21T16:40:43.345461,2969,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:43.380020,2970,Attack,attack_detected,DoS_attacks-SlowHTTPTest
2025-12-21T16:40:43.427281,2973,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:43.469071,2975,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:43.502787,2976,Attack,attack_detected,FTP-BruteForce
2025-12-21T16:40:43.545482,2978,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:43.586712,2980,Attack,attack_detected,DDoS_attacks-LOIC-HTTP
2025-12-21T16:40:43.627601,2982,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:43.677574,2985,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:43.712119,2986,Attack,attack_detected,Infilteration
2025-12-21T16:40:43.747467,2987,Attack,attack_detected,Bot
2025-12-21T16:40:43.782964,2988,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:43.860805,2995,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:43.894439,2996,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:43.944214,2999,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:44.068469,3003,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:44.213938,3010,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:44.251855,3011,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:44.305954,3014,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:44.344552,3015,Attack,attack_detected,FTP-BruteForce
2025-12-21T16:40:44.398629,3018,Attack,attack_detected,Bot
2025-12-21T16:40:44.436785,3019,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:44.491358,3022,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:44.543618,3025,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:44.603389,3029,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:44.677126,3035,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:44.712724,3036,Attack,attack_detected,Bot
2025-12-21T16:40:44.763204,3039,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:44.798676,3040,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:44.841494,3042,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:44.877019,3043,Attack,attack_detected,DoS_attacks-SlowHTTPTest
2025-12-21T16:40:44.919404,3045,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:44.990799,3051,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:45.039776,3054,Attack,attack_detected,Infilteration
2025-12-21T16:40:45.116534,3061,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:45.166456,3064,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:45.202500,3065,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:45.238043,3066,Attack,attack_detected,Infilteration
2025-12-21T16:40:45.273360,3067,Attack,attack_detected,DoS_attacks-SlowHTTPTest
2025-12-21T16:40:45.315427,3069,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:45.366588,3072,Attack,attack_detected,FTP-BruteForce
2025-12-21T16:40:45.403907,3073,Attack,attack_detected,Bot
2025-12-21T16:40:45.440146,3074,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:45.487371,3076,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:45.525095,3077,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:45.562311,3078,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:45.633690,3084,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:45.676352,3086,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:45.710088,3087,Attack,attack_detected,FTP-BruteForce
2025-12-21T16:40:45.743272,3088,Attack,attack_detected,Bot
2025-12-21T16:40:45.785399,3090,Attack,attack_detected,FTP-BruteForce
2025-12-21T16:40:45.827867,3092,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:45.863110,3093,Attack,attack_detected,DDoS_attacks-LOIC-HTTP
2025-12-21T16:40:45.898484,3094,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:45.941285,3096,Attack,attack_detected,FTP-BruteForce
2025-12-21T16:40:45.976938,3097,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:46.032893,3100,Attack,attack_detected,FTP-BruteForce
2025-12-21T16:40:46.071031,3101,Attack,attack_detected,Infilteration
2025-12-21T16:40:46.104276,3102,Attack,attack_detected,FTP-BruteForce
2025-12-21T16:40:46.161570,3106,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:46.218114,3110,Attack,attack_detected,Infilteration
2025-12-21T16:40:46.259628,3112,Attack,attack_detected,Infilteration
2025-12-21T16:40:46.293192,3113,Attack,attack_detected,FTP-BruteForce
2025-12-21T16:40:46.342892,3116,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:46.410877,3122,Attack,attack_detected,FTP-BruteForce
2025-12-21T16:40:46.485570,3127,Attack,attack_detected,Infilteration
2025-12-21T16:40:46.522503,3128,Attack,attack_detected,DDoS_attacks-LOIC-HTTP
2025-12-21T16:40:46.559400,3129,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:46.611842,3132,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:46.653668,3134,Attack,attack_detected,FTP-BruteForce
2025-12-21T16:40:46.686804,3135,Attack,attack_detected,Infilteration
2025-12-21T16:40:46.736884,3138,Attack,attack_detected,FTP-BruteForce
2025-12-21T16:40:46.777252,3140,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:46.848447,3146,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:46.927683,3153,Attack,attack_detected,FTP-BruteForce
2025-12-21T16:40:46.962865,3154,Attack,attack_detected,Bot
2025-12-21T16:40:47.020178,3158,Attack,attack_detected,DDoS_attacks-LOIC-HTTP
2025-12-21T16:40:47.062206,3160,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:47.097668,3161,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:47.130731,3162,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:47.163365,3163,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:47.205155,3165,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:47.238915,3166,Attack,attack_detected,Infilteration
2025-12-21T16:40:47.271775,3167,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:47.307184,3168,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:47.365111,3172,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:47.400081,3173,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:47.435290,3174,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:47.485359,3177,Attack,attack_detected,DDoS_attacks-LOIC-HTTP
2025-12-21T16:40:47.535491,3180,Attack,attack_detected,Bot
2025-12-21T16:40:47.586823,3182,Attack,attack_detected,FTP-BruteForce
2025-12-21T16:40:47.633989,3184,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:47.688900,3187,Attack,attack_detected,DoS_attacks-SlowHTTPTest
2025-12-21T16:40:47.746857,3191,Attack,attack_detected,DoS_attacks-SlowHTTPTest
2025-12-21T16:40:47.781386,3192,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:47.817125,3193,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:47.876552,3197,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:47.919648,3199,Attack,attack_detected,DDoS_attacks-LOIC-HTTP
2025-12-21T16:40:47.972298,3202,Attack,attack_detected,Infilteration
2025-12-21T16:40:48.006161,3203,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:48.041182,3204,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:48.076305,3205,Attack,attack_detected,FTP-BruteForce
2025-12-21T16:40:48.111572,3206,Attack,attack_detected,FTP-BruteForce
2025-12-21T16:40:48.145352,3207,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:48.180901,3208,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:48.216551,3209,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:48.259951,3211,Attack,attack_detected,FTP-BruteForce
2025-12-21T16:40:48.295501,3212,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:48.346595,3215,Attack,attack_detected,DDoS_attacks-LOIC-HTTP
2025-12-21T16:40:48.388859,3217,Attack,attack_detected,Infilteration
2025-12-21T16:40:48.422225,3218,Attack,attack_detected,FTP-BruteForce
2025-12-21T16:40:48.457629,3219,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:48.490411,3220,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:48.526015,3221,Attack,attack_detected,Infilteration
2025-12-21T16:40:48.582189,3225,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:48.616543,3226,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:48.654631,3227,Attack,attack_detected,FTP-BruteForce
2025-12-21T16:40:48.694652,3228,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:48.731573,3229,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:48.769606,3230,Attack,attack_detected,Bot
2025-12-21T16:40:48.806436,3231,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:48.841756,3232,Attack,attack_detected,Bot
2025-12-21T16:40:48.875487,3233,Attack,attack_detected,Bot
2025-12-21T16:40:48.954033,3240,Attack,attack_detected,Bot
2025-12-21T16:40:49.004214,3243,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:49.039453,3244,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:49.080641,3246,Attack,attack_detected,DDOS_attack-HOIC
2025-12-21T16:40:49.130077,3249,Attack,attack_detected,Infilteration
2025-12-21T16:40:49.168377,3251,Attack,attack_detected,SSH-Bruteforce
2025-12-21T16:40:49.201542,3252,Attack,attack_detected,SSH-Bruteforce
